STATION,DATE,NAME,PRCP,SNOW,SNWD,TMAX,TMIN,AWND,TAVG,WDF5,WSF5
USW00012816,1960-05-01,"GAINESVILLE REGIONAL AIRPORT, FL US",,0.0,0.0,,,,,,
USW00012816,1960-05-02,"GAINESVILLE REGIONAL AIRPORT, FL US",,0.0,0.0,,,,,,
USW00012816,1960-05-03,"GAINESVILLE REGIONAL AIRPORT, FL US",,0.0,0.0,,,,,,
USW00012816,1960-05-04,"GAINESVILLE REGIONAL AIRPORT, FL US",,0.0,0.0,,,,,,
USW00012816,1960-05-05,"GAINESVILLE REGIONAL AIRPORT, FL US",,0.0,0.0,,,,,,
USW00012816,1960-05-06,"GAINESVILLE REGIONAL AIRPORT, FL US",,0.0,0.0,,,,,,
USW00012816,1960-05-07,"GAINESVILLE REGIONAL AIRPORT, FL US",,0.0,0.0,,,,,,
USW00012816,1960-05-08,"GAINESVILLE REGIONAL AIRPORT, FL US",,0.0,0.0,,,,,,
USW00012816,1960-05-09,"GAINESVILLE REGIONAL AIRPORT, FL US",,0.0,0.0,,,,,,
USW00012816,1960-05-10,"GAINESVILLE REGIONAL AIRPORT, FL US",,0.0,0.0,,,,,,
USW00012816,1960-05-11,"GAINESVILLE REGIONAL AIRPORT, FL US",,0.0,0.0,,,,,,
USW00012816,1960-05-12,"GAINESVILLE REGIONAL AIRPORT, FL US",,0.0,0.0,,,,,,
USW00012816,1960-05-13,"GAINESVILLE REGIONAL AIRPORT, FL US",,0.0,0.0,,,,,,
USW00012816,1960-05-14,"GAINESVILLE REGIONAL AIRPORT, FL US",,0.0,0.0,,,,,,
USW00012816,1960-05-15,"GAINESVILLE REGIONAL AIRPORT, FL US",,0.0,0.0,,,,,,
USW00012816,1960-05-16,"GAINESVILLE REGIONAL AIRPORT, FL US",,0.0,0.0,,,,,,
USW00012816,1960-05-17,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,322.0,178.0,,,,
USW00012816,1960-05-18,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,333.0,167.0,,,,
USW00012816,1960-05-19,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,344.0,150.0,,,,
USW00012816,1960-05-20,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,317.0,200.0,,,,
USW00012816,1960-05-21,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,328.0,183.0,,,,
USW00012816,1960-05-22,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,344.0,178.0,,,,
USW00012816,1960-05-23,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,350.0,167.0,,,,
USW00012816,1960-05-24,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,344.0,217.0,,,,
USW00012816,1960-05-25,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,333.0,178.0,,,,
USW00012816,1960-05-26,"GAINESVILLE REGIONAL AIRPORT, FL US",432.0,0.0,0.0,339.0,167.0,,,,
USW00012816,1960-05-27,"GAINESVILLE REGIONAL AIRPORT, FL US",3.0,0.0,0.0,328.0,167.0,,,,
USW00012816,1960-05-28,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,322.0,144.0,,,,
USW00012816,1960-05-29,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,306.0,156.0,,,,
USW00012816,1960-05-30,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,317.0,183.0,,,,
USW00012816,1960-05-31,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,333.0,172.0,,,,
USW00012816,1960-06-01,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,339.0,178.0,,,,
USW00012816,1960-06-02,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,333.0,194.0,,,,
USW00012816,1960-06-03,"GAINESVILLE REGIONAL AIRPORT, FL US",18.0,0.0,0.0,294.0,183.0,,,,
USW00012816,1960-06-04,"GAINESVILLE REGIONAL AIRPORT, FL US",20.0,0.0,0.0,283.0,183.0,,,,
USW00012816,1960-06-05,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,300.0,206.0,,,,
USW00012816,1960-06-06,"GAINESVILLE REGIONAL AIRPORT, FL US",277.0,0.0,0.0,306.0,183.0,,,,
USW00012816,1960-06-07,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,317.0,189.0,,,,
USW00012816,1960-06-08,"GAINESVILLE REGIONAL AIRPORT, FL US",30.0,0.0,0.0,294.0,200.0,,,,
USW00012816,1960-06-09,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,283.0,172.0,,,,
USW00012816,1960-06-10,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,261.0,128.0,,,,
USW00012816,1960-06-11,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,283.0,111.0,,,,
USW00012816,1960-06-12,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,311.0,111.0,,,,
USW00012816,1960-06-13,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,322.0,144.0,,,,
USW00012816,1960-06-14,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,317.0,156.0,,,,
USW00012816,1960-06-15,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,328.0,167.0,,,,
USW00012816,1960-06-16,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,339.0,178.0,,,,
USW00012816,1960-06-17,"GAINESVILLE REGIONAL AIRPORT, FL US",744.0,0.0,0.0,294.0,206.0,,,,
USW00012816,1960-06-18,"GAINESVILLE REGIONAL AIRPORT, FL US",165.0,0.0,0.0,272.0,200.0,,,,
USW00012816,1960-06-19,"GAINESVILLE REGIONAL AIRPORT, FL US",112.0,0.0,0.0,322.0,183.0,,,,
USW00012816,1960-06-20,"GAINESVILLE REGIONAL AIRPORT, FL US",3.0,0.0,0.0,300.0,222.0,,,,
USW00012816,1960-06-21,"GAINESVILLE REGIONAL AIRPORT, FL US",71.0,0.0,0.0,294.0,200.0,,,,
USW00012816,1960-06-22,"GAINESVILLE REGIONAL AIRPORT, FL US",18.0,0.0,0.0,306.0,211.0,,,,
USW00012816,1960-06-23,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,322.0,200.0,,,,
USW00012816,1960-06-24,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,339.0,194.0,,,,
USW00012816,1960-06-25,"GAINESVILLE REGIONAL AIRPORT, FL US",163.0,0.0,0.0,339.0,194.0,,,,
USW00012816,1960-06-26,"GAINESVILLE REGIONAL AIRPORT, FL US",226.0,0.0,0.0,339.0,211.0,,,,
USW00012816,1960-06-27,"GAINESVILLE REGIONAL AIRPORT, FL US",79.0,0.0,0.0,300.0,211.0,,,,
USW00012816,1960-06-28,"GAINESVILLE REGIONAL AIRPORT, FL US",10.0,0.0,0.0,300.0,217.0,,,,
USW00012816,1960-06-29,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,333.0,194.0,,,,
USW00012816,1960-06-30,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,339.0,206.0,,,,
USW00012816,1960-07-01,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,322.0,217.0,,,,
USW00012816,1960-07-02,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,344.0,217.0,,,,
USW00012816,1960-07-03,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,350.0,222.0,,,,
USW00012816,1960-07-04,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,333.0,222.0,,,,
USW00012816,1960-07-05,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,317.0,228.0,,,,
USW00012816,1960-07-06,"GAINESVILLE REGIONAL AIRPORT, FL US",310.0,0.0,0.0,333.0,222.0,,,,
USW00012816,1960-07-07,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,328.0,222.0,,,,
USW00012816,1960-07-08,"GAINESVILLE REGIONAL AIRPORT, FL US",155.0,0.0,0.0,317.0,228.0,,,,
USW00012816,1960-07-09,"GAINESVILLE REGIONAL AIRPORT, FL US",145.0,0.0,0.0,344.0,211.0,,,,
USW00012816,1960-07-10,"GAINESVILLE REGIONAL AIRPORT, FL US",10.0,0.0,0.0,306.0,211.0,,,,
USW00012816,1960-07-11,"GAINESVILLE REGIONAL AIRPORT, FL US",211.0,0.0,0.0,311.0,217.0,,,,
USW00012816,1960-07-12,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,333.0,217.0,,,,
USW00012816,1960-07-13,"GAINESVILLE REGIONAL AIRPORT, FL US",274.0,0.0,0.0,333.0,217.0,,,,
USW00012816,1960-07-14,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,317.0,222.0,,,,
USW00012816,1960-07-15,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,344.0,222.0,,,,
USW00012816,1960-07-16,"GAINESVILLE REGIONAL AIRPORT, FL US",257.0,0.0,0.0,311.0,211.0,,,,
USW00012816,1960-07-17,"GAINESVILLE REGIONAL AIRPORT, FL US",23.0,0.0,0.0,311.0,211.0,,,,
USW00012816,1960-07-18,"GAINESVILLE REGIONAL AIRPORT, FL US",15.0,0.0,0.0,300.0,211.0,,,,
USW00012816,1960-07-19,"GAINESVILLE REGIONAL AIRPORT, FL US",97.0,0.0,0.0,311.0,233.0,,,,
USW00012816,1960-07-20,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,339.0,222.0,,,,
USW00012816,1960-07-21,"GAINESVILLE REGIONAL AIRPORT, FL US",69.0,0.0,0.0,344.0,228.0,,,,
USW00012816,1960-07-22,"GAINESVILLE REGIONAL AIRPORT, FL US",335.0,0.0,0.0,339.0,222.0,,,,
USW00012816,1960-07-23,"GAINESVILLE REGIONAL AIRPORT, FL US",38.0,0.0,0.0,328.0,222.0,,,,
USW00012816,1960-07-24,"GAINESVILLE REGIONAL AIRPORT, FL US",28.0,0.0,0.0,328.0,222.0,,,,
USW00012816,1960-07-25,"GAINESVILLE REGIONAL AIRPORT, FL US",538.0,0.0,0.0,328.0,211.0,,,,
USW00012816,1960-07-26,"GAINESVILLE REGIONAL AIRPORT, FL US",69.0,0.0,0.0,322.0,206.0,,,,
USW00012816,1960-07-27,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,328.0,228.0,,,,
USW00012816,1960-07-28,"GAINESVILLE REGIONAL AIRPORT, FL US",287.0,0.0,0.0,283.0,228.0,,,,
USW00012816,1960-07-29,"GAINESVILLE REGIONAL AIRPORT, FL US",41.0,0.0,0.0,300.0,233.0,,,,
USW00012816,1960-07-30,"GAINESVILLE REGIONAL AIRPORT, FL US",74.0,0.0,0.0,322.0,233.0,,,,
USW00012816,1960-07-31,"GAINESVILLE REGIONAL AIRPORT, FL US",104.0,0.0,0.0,278.0,233.0,,,,
USW00012816,1960-08-01,"GAINESVILLE REGIONAL AIRPORT, FL US",107.0,0.0,0.0,261.0,228.0,,,,
USW00012816,1960-08-02,"GAINESVILLE REGIONAL AIRPORT, FL US",427.0,0.0,0.0,328.0,222.0,,,,
USW00012816,1960-08-03,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,322.0,217.0,,,,
USW00012816,1960-08-04,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,333.0,211.0,,,,
USW00012816,1960-08-05,"GAINESVILLE REGIONAL AIRPORT, FL US",38.0,0.0,0.0,333.0,217.0,,,,
USW00012816,1960-08-06,"GAINESVILLE REGIONAL AIRPORT, FL US",46.0,0.0,0.0,328.0,211.0,,,,
USW00012816,1960-08-07,"GAINESVILLE REGIONAL AIRPORT, FL US",358.0,0.0,0.0,333.0,211.0,,,,
USW00012816,1960-08-08,"GAINESVILLE REGIONAL AIRPORT, FL US",20.0,0.0,0.0,322.0,211.0,,,,
USW00012816,1960-08-09,"GAINESVILLE REGIONAL AIRPORT, FL US",38.0,0.0,0.0,339.0,222.0,,,,
USW00012816,1960-08-10,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,339.0,217.0,,,,
USW00012816,1960-08-11,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,339.0,222.0,,,,
USW00012816,1960-08-12,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,333.0,228.0,,,,
USW00012816,1960-08-13,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,333.0,211.0,,,,
USW00012816,1960-08-14,"GAINESVILLE REGIONAL AIRPORT, FL US",64.0,0.0,0.0,322.0,217.0,,,,
USW00012816,1960-08-15,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,317.0,217.0,,,,
USW00012816,1960-08-16,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,328.0,228.0,,,,
USW00012816,1960-08-17,"GAINESVILLE REGIONAL AIRPORT, FL US",69.0,0.0,0.0,306.0,217.0,,,,
USW00012816,1960-08-18,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,306.0,194.0,,,,
USW00012816,1960-08-19,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,317.0,172.0,,,,
USW00012816,1960-08-20,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,328.0,194.0,,,,
USW00012816,1960-08-21,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,333.0,206.0,,,,
USW00012816,1960-08-22,"GAINESVILLE REGIONAL AIRPORT, FL US",480.0,0.0,0.0,317.0,222.0,,,,
USW00012816,1960-08-23,"GAINESVILLE REGIONAL AIRPORT, FL US",157.0,0.0,0.0,289.0,217.0,,,,
USW00012816,1960-08-24,"GAINESVILLE REGIONAL AIRPORT, FL US",43.0,0.0,0.0,328.0,211.0,,,,
USW00012816,1960-08-25,"GAINESVILLE REGIONAL AIRPORT, FL US",18.0,0.0,0.0,306.0,211.0,,,,
USW00012816,1960-08-26,"GAINESVILLE REGIONAL AIRPORT, FL US",36.0,0.0,0.0,311.0,217.0,,,,
USW00012816,1960-08-27,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,333.0,211.0,,,,
USW00012816,1960-08-28,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,344.0,206.0,,,,
USW00012816,1960-08-29,"GAINESVILLE REGIONAL AIRPORT, FL US",5.0,0.0,0.0,322.0,228.0,,,,
USW00012816,1960-08-30,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,328.0,217.0,,,,
USW00012816,1960-08-31,"GAINESVILLE REGIONAL AIRPORT, FL US",20.0,0.0,0.0,311.0,217.0,,,,
USW00012816,1960-09-01,"GAINESVILLE REGIONAL AIRPORT, FL US",18.0,0.0,0.0,306.0,206.0,,,,
USW00012816,1960-09-02,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,306.0,217.0,,,,
USW00012816,1960-09-03,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,289.0,211.0,,,,
USW00012816,1960-09-04,"GAINESVILLE REGIONAL AIRPORT, FL US",3.0,0.0,0.0,294.0,200.0,,,,
USW00012816,1960-09-05,"GAINESVILLE REGIONAL AIRPORT, FL US",10.0,0.0,0.0,300.0,206.0,,,,
USW00012816,1960-09-06,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,311.0,211.0,,,,
USW00012816,1960-09-07,"GAINESVILLE REGIONAL AIRPORT, FL US",20.0,0.0,0.0,289.0,211.0,,,,
USW00012816,1960-09-08,"GAINESVILLE REGIONAL AIRPORT, FL US",15.0,0.0,0.0,300.0,228.0,,,,
USW00012816,1960-09-09,"GAINESVILLE REGIONAL AIRPORT, FL US",3.0,0.0,0.0,322.0,228.0,,,,
USW00012816,1960-09-10,"GAINESVILLE REGIONAL AIRPORT, FL US",168.0,0.0,0.0,289.0,239.0,,,,
USW00012816,1960-09-11,"GAINESVILLE REGIONAL AIRPORT, FL US",384.0,0.0,0.0,306.0,233.0,,,,
USW00012816,1960-09-12,"GAINESVILLE REGIONAL AIRPORT, FL US",231.0,0.0,0.0,272.0,217.0,,,,
USW00012816,1960-09-13,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,306.0,189.0,,,,
USW00012816,1960-09-14,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,311.0,172.0,,,,
USW00012816,1960-09-15,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,317.0,200.0,,,,
USW00012816,1960-09-16,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,322.0,200.0,,,,
USW00012816,1960-09-17,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,306.0,206.0,,,,
USW00012816,1960-09-18,"GAINESVILLE REGIONAL AIRPORT, FL US",5.0,0.0,0.0,322.0,211.0,,,,
USW00012816,1960-09-19,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,317.0,200.0,,,,
USW00012816,1960-09-20,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,328.0,200.0,,,,
USW00012816,1960-09-21,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,322.0,200.0,,,,
USW00012816,1960-09-22,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,300.0,222.0,,,,
USW00012816,1960-09-23,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,306.0,211.0,,,,
USW00012816,1960-09-24,"GAINESVILLE REGIONAL AIRPORT, FL US",127.0,0.0,0.0,250.0,222.0,,,,
USW00012816,1960-09-25,"GAINESVILLE REGIONAL AIRPORT, FL US",38.0,0.0,0.0,294.0,228.0,,,,
USW00012816,1960-09-26,"GAINESVILLE REGIONAL AIRPORT, FL US",381.0,0.0,0.0,283.0,228.0,,,,
USW00012816,1960-09-27,"GAINESVILLE REGIONAL AIRPORT, FL US",409.0,0.0,0.0,317.0,222.0,,,,
USW00012816,1960-09-28,"GAINESVILLE REGIONAL AIRPORT, FL US",406.0,0.0,0.0,283.0,217.0,,,,
USW00012816,1960-09-29,"GAINESVILLE REGIONAL AIRPORT, FL US",33.0,0.0,0.0,267.0,217.0,,,,
USW00012816,1960-09-30,"GAINESVILLE REGIONAL AIRPORT, FL US",56.0,0.0,0.0,294.0,211.0,,,,
USW00012816,1960-10-01,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,311.0,189.0,,,,
USW00012816,1960-10-02,"GAINESVILLE REGIONAL AIRPORT, FL US",5.0,0.0,0.0,300.0,183.0,,,,
USW00012816,1960-10-03,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,306.0,189.0,,,,
USW00012816,1960-10-04,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,306.0,172.0,,,,
USW00012816,1960-10-05,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,306.0,172.0,,,,
USW00012816,1960-10-06,"GAINESVILLE REGIONAL AIRPORT, FL US",25.0,0.0,0.0,300.0,183.0,,,,
USW00012816,1960-10-07,"GAINESVILLE REGIONAL AIRPORT, FL US",358.0,0.0,0.0,289.0,217.0,,,,
USW00012816,1960-10-08,"GAINESVILLE REGIONAL AIRPORT, FL US",160.0,0.0,0.0,289.0,217.0,,,,
USW00012816,1960-10-09,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,306.0,206.0,,,,
USW00012816,1960-10-10,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,311.0,183.0,,,,
USW00012816,1960-10-11,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,300.0,172.0,,,,
USW00012816,1960-10-12,"GAINESVILLE REGIONAL AIRPORT, FL US",8.0,0.0,0.0,289.0,172.0,,,,
USW00012816,1960-10-13,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,300.0,189.0,,,,
USW00012816,1960-10-14,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,300.0,183.0,,,,
USW00012816,1960-10-15,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,300.0,167.0,,,,
USW00012816,1960-10-16,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,289.0,172.0,,,,
USW00012816,1960-10-17,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,294.0,161.0,,,,
USW00012816,1960-10-18,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,289.0,150.0,,,,
USW00012816,1960-10-19,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,306.0,183.0,,,,
USW00012816,1960-10-20,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,289.0,194.0,,,,
USW00012816,1960-10-21,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,211.0,144.0,,,,
USW00012816,1960-10-22,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,244.0,122.0,,,,
USW00012816,1960-10-23,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,261.0,89.0,,,,
USW00012816,1960-10-24,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,272.0,100.0,,,,
USW00012816,1960-10-25,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,272.0,100.0,,,,
USW00012816,1960-10-26,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,272.0,117.0,,,,
USW00012816,1960-10-27,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,278.0,156.0,,,,
USW00012816,1960-10-28,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,289.0,144.0,,,,
USW00012816,1960-10-29,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,256.0,144.0,,,,
USW00012816,1960-10-30,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,283.0,122.0,,,,
USW00012816,1960-10-31,"GAINESVILLE REGIONAL AIRPORT, FL US",843.0,0.0,0.0,228.0,167.0,,,,
USW00012816,1960-11-01,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,217.0,94.0,,,,
USW00012816,1960-11-02,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,250.0,72.0,,,,
USW00012816,1960-11-03,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,256.0,89.0,,,,
USW00012816,1960-11-04,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,244.0,56.0,,,,
USW00012816,1960-11-05,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,261.0,94.0,,,,
USW00012816,1960-11-06,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,239.0,67.0,,,,
USW00012816,1960-11-07,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,156.0,33.0,,,,
USW00012816,1960-11-08,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,211.0,39.0,,,,
USW00012816,1960-11-09,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,250.0,128.0,,,,
USW00012816,1960-11-10,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,278.0,117.0,,,,
USW00012816,1960-11-11,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,261.0,150.0,,,,
USW00012816,1960-11-12,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,178.0,128.0,,,,
USW00012816,1960-11-13,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,244.0,128.0,,,,
USW00012816,1960-11-14,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,256.0,144.0,,,,
USW00012816,1960-11-15,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,261.0,139.0,,,,
USW00012816,1960-11-16,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,289.0,128.0,,,,
USW00012816,1960-11-17,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,289.0,156.0,,,,
USW00012816,1960-11-18,"GAINESVILLE REGIONAL AIRPORT, FL US",109.0,0.0,0.0,256.0,172.0,,,,
USW00012816,1960-11-19,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,222.0,94.0,,,,
USW00012816,1960-11-20,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,244.0,94.0,,,,
USW00012816,1960-11-21,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,250.0,117.0,,,,
USW00012816,1960-11-22,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,267.0,94.0,,,,
USW00012816,1960-11-23,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,267.0,128.0,,,,
USW00012816,1960-11-24,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,278.0,122.0,,,,
USW00012816,1960-11-25,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,244.0,156.0,,,,
USW00012816,1960-11-26,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,261.0,156.0,,,,
USW00012816,1960-11-27,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,278.0,161.0,,,,
USW00012816,1960-11-28,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,278.0,133.0,,,,
USW00012816,1960-11-29,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,256.0,150.0,,,,
USW00012816,1960-11-30,"GAINESVILLE REGIONAL AIRPORT, FL US",10.0,0.0,0.0,172.0,33.0,,,,
USW00012816,1960-12-01,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,139.0,0.0,,,,
USW00012816,1960-12-02,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,133.0,6.0,,,,
USW00012816,1960-12-03,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,183.0,17.0,,,,
USW00012816,1960-12-04,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,194.0,17.0,,,,
USW00012816,1960-12-05,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,211.0,44.0,,,,
USW00012816,1960-12-06,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,239.0,67.0,,,,
USW00012816,1960-12-07,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,244.0,56.0,,,,
USW00012816,1960-12-08,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,239.0,50.0,,,,
USW00012816,1960-12-09,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,189.0,89.0,,,,
